id,code,name,level,longitude,latitude
kVFLfVKih6I,KON-LEI-KONP,Kongoifeh CHP,5,-10.567250000000001,8.797914
TTcxkf1OGPx,PUJ-BAR-KONM,Konia (Barri) MCHP,5,-11.427610000000001,7.458957
dRRFZevWUEm,KEN-DAM-KONM,Konia (Dama) MCHP,5,-11.074770000000001,7.864889
r6NWpKez6Qx,WAU-EA3-KONL,Konikay CHP,5,-13.191320000000001,8.47307
PhSSFM0OLJb,KEN-DAM-KONP,Konjo (Dama) CHP,5,-11.124924,7.824935
LHSWBLEcUyM,KEN-LOW-KONM,Konjo (Lower Bambara) CHC,5,-11.053799,8.270309
iTufNlCJ3zv,KAI-LUA-KONP,Konjo (Luawa) CHP,5,-10.5736,8.2753
zzoIi6nx8xR,KOI-WWY-KONM,Konkoba MCHP,5,-11.685913,9.517460999999999
YzGB5vdnkrX,KAI-PEN-KONP,Kono-Bendu CHP,5,-10.720770000000002,8.415030999999999
jTYvTq3Fsv0,FAL-BAR-KOOP,Konombaia CHP,5,-11.220635,9.163705
R2BLNCSmyjx,KAM-KON-KONP,Konta (Bramaia) CHP,5,-12.62781,9.545430000000001
Miu4TQDUXrU,KEN-GOR-KONP,Konta (Gorama Mende) CHP,5,-11.333730000000001,8.379797
QvcoMWp1mYG,PLT-MAS-KONC,Konta Line CHC,5,-12.545885,8.485958
sW3sJ9ySKsZ,PLT-KAM-KONP,Konta Wallah CHC,5,-13.032945,8.846985
irL0T794R4V,BOO-NIA-KORM,Korbu MCHP,5,-11.67523,8.06611
OxtO79Liwv0,MOY-KAI-KORM,Korgbotuma MCHP,5,-12.462710999999999,8.052349
S0OICCgHsk0,BOO-JAI-KORC,Koribondo CHC,5,-11.693650000000002,7.711308
vCCBIUBVkWN,KEN-LOW-KORP,Kornia Kpindema CHP,5,-11.009405,8.10426
Rgpf7kWDduy,FAL-DEM-KORM,Koromasilaia MCHP,5,-11.559994999999999,9.661616
AvejJbGoa97,KAM-SAM-KORM,Kortimoh MCHP,5,-13.237580000000001,8.903376999999999
khbTXRz8KAN,BOM-GBE-KORM,Kortohun MCHP,5,-12.114818999999999,9.122501
eVeowqBlug4,KEN-GOR-KOTM,Kortuhun (Gorama Mende) MCHP,5,-11.397407,8.428562
VT7vCtTjSjD,KAI-JAW-KORM,Kortuma MCHP,5,-10.83178,7.920475
yTNr9FhoH9R,BOO-BOC-KOWP,Kowama (Kakua) CHC,5,-11.748508,7.949934
l9VX1yovaRR,PUJ-PER-KOWM,Kowama (Perri) MCHP,5,-11.570590000000001,7.4362
ipLSxfepYk4,KAM-SAM-KOYM,Koya (Samu) MCHP,5,-13.034960000000002,8.965841
xIlRfCNylDl,WAU-EA3-KOYC,Koya Town CHC,5,-13.1661,8.4344
InF1QcDW5Ul,KON-TAN-KOYC,Koyadu CHC,5,-10.984909,8.557069
UJ8pThY3rtc,KEN-KEC-KOYM,Koyagbema MCHP,5,-11.203050000000001,7.847671999999999
gDt7qtDGRIL,BOO-KOM-KPAM,Kpamajama MCHP,5,-11.496706999999999,8.300328
VNn5UPn43M8,KEN-LOW-KPUM,Kpandebu (Lower Bambara) CHC,5,-11.071230000000002,8.214020000000001
QCw83VLE2ZY,KAI-LUA-KPAM,Kpandebu (Luawa) MCHP,5,-10.516490000000001,8.246528
c35datPPon7,KEN-DAM-KPAC,Kpandebu CHC,5,-11.196010000000001,7.755090000000001
ZcZRfqx2zbf,KEN-KEC-KP1M,Kpayama 1 MCHP,5,-11.177195,7.867940000000001
eSRlDWHJL0T,KEN-KEC-KP2M,Kpayama 2 MCHP,5,-11.17955,7.865898
xTdypwiMOGF,BOO-BAG-KPEM,Kpetema (Bagbwe) MCHP,5,-11.49736,7.996925
hhpl4y2aYNE,BOO-BUM-KPEP,Kpetema (Bumpe Ngao) CHP,5,-11.991413,7.820120000000001
mxd8iUHaLHG,PUJ-GAL-KPEM,Kpetema (Galliness) MCHP,5,-11.555209,7.135488
YU1NIn0iBhz,KEN-KEC-KPEC,Kpetema (Kenema City) CHC,5,-11.1857,7.856
P41LXFQlmn7,KEN-LOW-KPEP,Kpetema (Lower Bambara) CHP,5,-11.074029,8.273742
EffiFJwRsWn,BON-SOG-KPEM,Kpetema (Sogbini) MCHP,5,-12.061128,7.477548
qlCIRFr8dl5,KON-TOL-KPEM,Kpetema (Toli) MCHP,5,-10.653960000000001,8.95987
tCb3YPCB2yI,BOO-LUG-KPEP,Kpetewoma CHP,5,-11.81521,7.734725
Kp6sZb5ZYyU,BOO-VAL-KPEM,Kpewama MCHP,5,-11.552330999999999,8.333207
A1OP0onYJiX,PUJ-GAL-KPOM,Kpowubu MCHP,5,-11.5709,7.342915
pKia4n7hv0u,BOO-VAL-KPUM,Kpuabu MCHP,5,-11.7436,8.1919
S60m1IYSJE3,BOO-BAO-KPUM,Kpunbu MCHP,5,-11.487741,7.974227
d198tmylBRj,WAU-CE2-KROC,Kroo Bay CHC,5,-13.2406,8.486754
SMidDuxmDSq,KOI-NIE-KRUP,Krutor CHP,5,-11.269435999999999,9.123217
jEHFU46qN6A,KON-GBA-KUAM,Kuangor MCHP,5,-10.830357,8.552341
ewW9c97sbJT,KAM-BRA-KUKC,Kukuna CHC,5,-12.670150000000001,9.388527999999999
kE554nugP8W,KOI-KAL-KUMP,Kumala CHC,5,-11.401398,9.068163
qNsYW6kuBnb,TON-YMM-KUMP,Kumrabai Yoni CHP,5,-12.320450000000001,8.43876
WgImiQXbVIV,KEN-DOD-KUNP,Kundorma CHP,5,-11.237390000000001,8.310447
nEYEkuTW5pJ,PUJ-BAR-KUNP,Kundorwahun CHP,5,-11.457020000000002,7.528915
oamNJVPTjG4,BOM-GBA-KUNP,Kunsho CHP,5,-12.079120000000001,8.953840999999999
XHFf1H2Ev2H,WAU-EA3-KUNP,Kuntorloh CHC,5,-13.18106,8.461075
CAh2UH239U4,KON-LEI-KUNM,Kunundu MCHP,5,-10.681471,8.898888999999999
RCcPKug7mAX,TON-SAM-KUNP,Kunya CHP,5,-11.51749,9.153628
VZCWYc7Oxvp,PLT-KOY-KURP,Kurankoh CHP,5,-12.872630000000001,8.475714
jA4sfC8g0Dx,FAL-NEY-KURC,Kurubonla CHC,5,-10.9503,9.192477
tn0cd4t1BK4,KAI-YAW-KWEP,Kwellu-Ngieya CHP,5,-10.84087,8.402827
EtgNvASRA5u,KAM-SAM-KYCC,Kychom CHC,5,-13.143580000000002,8.92814
G6Z73nFGPJ2,KAR-SAL-LAIM,Laiya MCHP,5,-12.106200000000001,9.4544
qgDZjG8oyQa,WAR-YOR-LAKH,Lakka Government Hospital,5,-13.26355,8.397367
sdUMPz2kBk3,WAR-YOR-LAKC,Lakka/Ogoo Farm CHC,5,-13.266732999999999,8.402248
PBcqBXQbubj,KAI-PEN-LALP,Lalehun CHP,5,-10.656174,8.423333999999999
BJz7hZNuKVa,KAI-NJA-LALP,Laleihun (Njaluahun) CHP,5,-10.908629,8.104816999999999
ttGmiI3e623,KAR-SAL-LAMP,Laminaya CHP,5,-12.035810999999999,9.399498
A82aB5gRfth,KEN-KEC-LARM,Lango Town MCHP,5,-11.172630000000002,7.860986
wVN3MpBeWeQ,KEN-NON-LARC,Largo CHC,5,-11.105400000000001,8.0538
zykUSDSHuSh,MOY-DAS-LOLL,Laugh Out Loud Clinic,5,-12.094876,8.028414
BGOjAMTh7YG,MOY-KON-LAWM,Lawana (Kongbora) MCHP,5,-12.506751,8.085775
xz25IdGnTxA,BON-KPA-LAWM,Lawana (Kpanda Kemo) MCHP,5,-12.0149,7.6424
jc951NzeI3E,KAM-TON-LAYP,Layia Gboray CHP,5,-12.675730000000001,9.214817
xl2gdJgF66M,WAR-MTN-LEIP,Leicester (Mountain Rural) CHP,5,-13.219090000000001,8.459916999999999
wM2JMYqCQoh,KOI-DIA-LENP,Lengekoro CHP,5,-11.6759,9.4663
GEAP0vQ2IpD,MOY-KAI-LEVM,Levuma (Kaiyamba) MCHP,5,-12.371960000000001,8.11677
jIvgk5yaiJc,KEN-KAN-LEVC,Levuma (Kandu Leppiama) CHC,5,-11.319700000000001,7.966983
W8QIFx8BS83,KAI-MAN-LEVP,Levuma (Mandu) CHP,5,-10.7265,8.036890000000001
uMdrrOhVw9h,MOY-KON-LEVP,Levuma Nyumeh MCHP,5,-12.587190000000001,8.260997999999999
RGpyGn882qm,BOO-BOC-LEWP,Lewaibu CHP,5,-11.7444,7.945365
hJRYIuixEBe,WAU-WE3-LICH,Life Care (Lumley) Hospital,5,-13.270821999999999,8.460130000000001
RAFdizjDqDh,KEN-DAM-LELM,Lileima MCHP,5,-11.061150000000001,7.801164
vlYbStUEfWN,BOO-BAR-LIMP,Limba CHP,5,-11.793422999999999,7.643237999999999
fUDEHNYbVQk,TON-YEL-LIOH,Lion Heart Hospital,5,-11.843,8.410854
PEy1lylhJeR,WAU-CE2-LIVL,Liverpool Street (Jimmy Pratt) Clinic,5,-13.236400999999999,8.484691
V2rXbgocLXF,PUJ-KPA-LIYM,Liya MCHP,5,-11.60209,6.989020000000001
W5VnZGeCZCJ,KEN-SMA-LONM,London (Blama) MCHP,5,-11.340250000000001,7.867965
yjETzHQNjD2,PLT-KAF-LLCL,Long Life Centre Clinic,5,-13.179032999999999,8.60627
QQaicliQ6fP,WAU-EA3-LOOM,Looking Town MCHP,5,-13.194500000000001,8.462171
E0GY55zC6Dx,KEN-DAM-LOPP,Loppa CHP,5,-11.24388,7.674580000000001
CRhN7to7cUS,BOM-MAC-LORL,Loreto Clinic,5,-12.043700000000001,8.886800000000001
NwiOvjIXXQJ,PLT-LOK-LOVH,Love Bridge Hospital,5,-13.104973999999999,8.693116999999999
YfujxqUMRpd,WAU-EA3-LRGH,Lowell and Ruth Gess UMC Eye Hospital,5,-13.194742999999999,8.475787
E2dvt91J3m0,PUJ-SOW-LOWM,Lower Komende MCHP,5,-11.682177,7.519813999999999
o98gzTAi8WY,BOO-BON-LOWM,Lowoma (Bongor) MCHP,5,-11.573692,7.878360000000001
hyHMd1RnGhB,KEN-LOW-LOWC,Lowoma (Lower Bambara) CHC,5,-10.994190000000001,8.218352
zXxmlKjZZZ6,KAI-LUA-LUAL,Luawa Under Fives CHC,5,-10.573775,8.275597
weB1h7rtWwI,WAU-WE3-LUMH,Lumley Government Hospital,5,-13.2589,8.451305
Y9HCej1yHlJ,WAU-WE3-LUMP,Lumley Under Fives CHP,5,-13.262754999999999,8.451346
hRQxEeMtSiV,WAR-WAT-LUMP,Lumpa CHP,5,-13.05555,8.331840000000001
DE3Qyg8PUTv,PLT-KAF-LACL,Lungi Airport Centre Clinic,5,-13.2027,8.615400000000001
uQMpoZiDfiC,PLT-KAF-LUNH,Lungi Government Hospital,5,-13.204390000000002,8.627754999999999
e1JPzmT3aAD,PLT-KAF-LUNP,Lungi Under Fives CHP,5,-13.204371,8.627707
tKAIqK0TLBt,PLT-MAR-LUNC,Lunsar CHC,5,-12.531412,8.682169
AxY6wW7Q0Dt,PLT-KOY-MBAM,M'baimba Adama MCHP,5,-12.993043,8.474238
e50u1Rd4qb8,BON-NON-MAAM,Maamu MCHP,5,-12.470358,7.405685
BxLUEEytLN7,TON-KHM-MAIM,Mabai (Kholifa Mabang) MCHP,5,-12.249400000000001,8.53949
ZDWdPjDJb2X,TON-KHR-MAIM,Mabai (Kholifa Rowalla) MCHP,5,-11.898161,8.679803
Pb99oWZAFRv,PLT-MAC-MAIM,Mabain MCHP,5,-12.82135,8.94716
YDywL6nD9s3,TON-KHM-MAGC,Mabang (Kholifa Mabang) CHC,5,-12.172860000000002,8.567530000000001
KDXEuoweHys,MOY-RIB-MABM,Mabang (Ribbi) MCHP,5,-12.836606,8.345969
sIAo1JHz8vb,TON-POL-MABM,Mabarr Polie MCHP,5,-11.913478999999999,8.55239
CHurVcicOav,BOM-MAK-MABM,Mabayo MCHP,5,-12.1303,8.941063
vsqCdFwaWap,WAU-EA1-MABC,Mabella CHC,5,-13.226338,8.490553
l1foW52Lnz2,TON-KUS-MABM,Mabineh MCHP,5,-11.391070000000001,8.655617
s34cZS0uIx4,BOM-BOM-MAEP,Maboleh CHP,5,-12.054326,8.821285
PImvTDuONqN,TON-KHU-MABC,Mabom CHC,5,-11.979645,8.650471999999999
Ioh55nQfuXM,PLT-MAF-MABP,Mabonie CHP,5,-12.90684,8.626336
dSZeTayZ0Cf,BOM-SAF-MABM,Mabonkani MCHP,5,-11.95287,8.997223
DSYwrd4K4Ix,TON-SIM-MABP,Mabontor CHC,5,-11.81629,8.864127
DsGjxCdItx0,PLT-KOY-MABM,Mabora MCHP,5,-12.738100000000001,8.5531
IaZXa3Qqd1T,TON-KHU-MAEM,Maborie MCHP,5,-12.06811,8.650712
VAPJ7VqIJMK,KAR-SAT-MABP,Mabunduka CHC,5,-12.2383,9.134400000000001
CH3ClwPuZZD,WAR-WAT-MABP,Mabureh CHP,5,-13.054526,8.323583
CVZl5PMcT6S,KAR-ROM-MABM,Mabureh Mende MCHP,5,-12.546650000000001,8.792178
gE6CYZ278Dp,WAR-WAT-MACM,MacDonald MCHP,5,-13.079426,8.283761
QmVUjRnerAw,WAU-CE1-MACH,Macauley Street Government Hospital,5,-13.228370000000002,8.479561
KO83nnxmI6K,TON-KUS-MACM,Maconteh Tama MCHP,5,-11.39113,8.558983
YRJ62I8Dxgz,KAM-MAM-MACM,Macoth MCHP,5,-13.015730000000001,8.915381
kz7awpCZGkV,TON-YMM-MACP,Macrogba CHP,5,-12.362210000000001,8.420368
PGsZl3avDED,WAR-KOY-MADM,Madaka MCHP,5,-12.914572,8.367215999999999
AgFDWjwVgL1,KAM-GBI-MADL,Madamaya Good Grace Clinic,5,-12.936995,9.139681999999999
DI2pfOs4wLB,BON-BUM-MADC,Madina (Bum) CHC,5,-11.949160000000001,7.463741
tsnK9WYbtLv,WAU-EA3-MADC,Madina (East 3) CHC,5,-13.149728999999999,8.413070000000001
ceKQAp1HDMI,KAI-LUA-MADM,Madina (Luawa) MCHP,5,-10.53326,8.204366
zlUV0FbYdO7,KAI-MAL-MADP,Madina (Malema) CHP,5,-10.775989,7.793813999999999
AytN6OL7UCr,KAM-TON-MADC,Madina (Tonko Limba) CHC,5,-12.678120999999999,9.291831
m93tCAUVtxj,KAR-SAL-MADM,Madina Fullah MCHP,5,-12.318200000000001,9.357700000000001
Z9NwRcR0zQd,KOI-GKA-MAGP,Madina Gbonkorbor CHP,5,-11.87194,9.521931
KDz7xL7vUT8,BOM-GBE-MADP,Madina Loko CHP,5,-12.051148999999999,9.094294
bfiNHaRLpW2,KAM-TON-MADL,Madina Wesleyan Clinic,5,-12.67012,9.288340000000002
ca7PpFA9dkM,KAI-KIS-MADP,Madopolahun CHP,5,-10.31755,8.213611
ucHbkWF3zja,KAM-DIX-MAFP,Mafaray CHP,5,-12.919310000000001,9.217046
RLIPJF9FQMd,TON-YEL-MAFM,Mafay MCHP,5,-11.7858,8.427111
G4SpfPfvQDt,PLT-MAF-MAFP,Mafoimara CHP,5,-12.80475,8.660872
jGy4BjicjIJ,BOM-BOM-MAFP,Maforay (Bombali Sebora) CHP,5,-12.081776999999999,8.806996999999999
mF0JbMIDRQi,PLT-MAF-MAFM,Maforay (Maforki) MCHP,5,-12.805144,8.713557999999999
wPeWNXU9xzX,KAM-SAM-MAFC,Mafufuneh CHC,5,-13.074670000000001,9.005092
F7JmEyoIseJ,TON-KUF-MAFM,Mafulka MCHP,5,-11.60349,8.670269
xislqxsfWFx,TON-YMB-MAEM,Magbaesa MCHP,5,-12.317660000000002,8.375297
dsAhmoTXgVZ,TON-YMB-MAAM,Magbaft MCHP,5,-12.597404,8.45681
ZO4A3g9VS1R,BOM-MAK-MAGM,Magbaikoli MCHP,5,-12.21058,8.915460999999999
ARalDbRAsoS,KAR-GOR-MAGM,Magbaingba MCHP,5,-12.321,8.93674
PwV9btlqOjC,TON-KUF-BOMM,Magbanabom MCHP,5,-11.495370999999999,8.794487
PsgoJMYBzB5,TON-KUF-MAGM,Magbanto Bana MCHP,5,-11.416863,8.718634
tzU9mHBCDGc,TON-KHU-MAGP,Magbass CHP,5,-12.001140000000001,8.67852
SMKpo6PH3FG,TON-YMB-MABM,Magbassabana MCHP,5,-12.317660000000002,8.375297
G6NpIqs67dj,PLT-MAR-MAGM,Magbele MCHP,5,-12.695542,8.595533
lpLWgO5vmVp,KAM-MAG-MAGL,Magbema Under Fives Clinic,5,-12.913618999999999,9.124327
l67ixZagfa0,KAM-GBI-MAGM,Magbengbeh MCHP,5,-13.035470000000002,9.075282
QbjAFFCgm1e,PLT-MAF-MAHM,Magbengbenra MCHP,5,-12.808518,8.590874
y8NHeEmkFF8,PLT-KOY-MAGM,Magbeni MCHP,5,-12.8131,8.555288
kGyC3bl6Cqq,MOY-KON-MAGP,Magbenka MCHP,5,-12.499666,8.269917999999999
NxfSHK8RqEo,BOM-MAK-MAGH,Magbenteh Hospital,5,-12.074721,8.884227
DiOmPhWwxyG,KAM-MAG-MAGM,Magbethy MCHP,5,-12.94841,9.057519
NGhd2pLFBTV,PLT-MAR-MAGP,Magbill CHP,5,-12.488900000000001,8.6935
SjKYLsT3fwP,TON-YMM-MAGP,Magboki Road Mile 91 CHP,5,-12.22052,8.463123
jtANHWaFkwe,KAR-SAM-MAGM,Magbolonthor MCHP,5,-12.672130000000001,9.064311
vpaCxypFRfn,KAR-DIB-MABM,Magborognor MCHP,5,-12.682658,8.901294
nnlmHymh18o,TON-YMM-MAGM,Magbosie MCHP,5,-12.498792,8.460144999999999
qXLkAmGAJ2F,TON-KHR-MAGH,Magburaka Government Hospital,5,-11.93759,8.720296
qfRopYPiuFF,TON-KHR-MAGL,Magburaka Under Fives Clinic,5,-11.93668,8.720296
z3IMjLusLZp,BOO-KAK-MAGP,Maguama CHP,5,-11.67608,8.014699
NPF15k01LLX,KAR-SAL-MAHP,Maharibo CHP,5,-12.1495,9.391290000000001
RpGzHjlINer,BOM-NGO-MAHP,Maharie CHP,5,-12.223901999999999,8.951471
N6jIKYWCKnI,PLT-KAF-MAHC,Mahera CHC,5,-13.198830000000001,8.603614
T7TnJyTYdFH,KEN-DAM-MAJM,Majihun MCHP,5,-11.117650000000001,7.846264
fXetmnBX5ZL,PLT-MAF-MAAM,Makaba MCHP,5,-12.915360999999999,8.607384
XJupHLO26fH,PLT-MAR-MAKM,Makabo MCHP,5,-12.662170000000001,8.632928
XASbHCl2ClS,BOM-KAM-MAAM,Makaiba MCHP,5,-12.208810000000001,9.259817
qq65ccME37H,TON-KUB-MAKC,Makali CHC,5,-11.660753,8.630320000000001
usXU4JD1qmu,PLT-KOY-MAKM,Makalie MCHP,5,-12.7186,8.414200000000001
lIlg8q8U5Yk,BOM-BOM-MAMP,Makama CHP,5,-12.055838999999999,8.862456
lpPe0FDEvu2,PLT-KOY-MAYP,Makarankay CHP,5,-12.654314999999999,8.407136
ERa2bqHvlPy,BOM-MAK-MAKM,Makarie MCHP,5,-12.126140999999999,8.864756
YYtLTm6J6WS,BOM-KAM-MAKM,Makassa MCHP,5,-12.213370000000001,9.348103
KzB8KLBZJAe,BOO-BUM-MAKM,Makayonie MCHP,5,-12.119940000000001,7.8521339999999995
GIHAgEGxE3S,TON-YMM-MAHP,Makelleh Yoni CHP,5,-12.10119,8.471860999999999
zwxc5ln9jgd,BOM-MAC-MAKC,Makeni Correctional Centre Clinic,5,-12.054435,8.877234999999999
VAtVhpYISOe,BOM-MAC-MAKH,Makeni Government Hospital,5,-12.056251,8.871765
qKkJe8iQ5af,BOM-PAK-MAKM,Makeni Lol MCHP,5,-11.99707,8.74085
qTHHjTAy44G,TON-YMB-MARM,Makeni-Rokfullah MCHP,5,-12.540210000000002,8.425529
HX0PD1nSqXT,PLT-KOY-MAKP,Makiteh (Koya) CHP,5,-12.6678,8.4556
qNeL6DJNR9a,BOM-NGO-MAKM,Makiteh (Ngowahun) MCHP,5,-12.081225,9.054922
scprjVVq0Q7,TON-MAL-MAKM,Makoba Bana MCHP,5,-12.317710000000002,8.60819
S9ObK0QxIzE,WAR-KOY-MAKM,Makobeh MCHP,5,-12.892330999999999,8.339115999999999
MnthTgPmVXP,BOM-PAK-MAKP,Makolor CHP,5,-11.955850000000002,8.759848999999999
yAO65fhjhn5,TON-TAN-MAKM,Makona MCHP,5,-11.837579,8.648342
Q2321nhM370,TON-KUB-MAKM,Makoni Line MCHP,5,-11.57426,8.637329
dBUZJpr31f4,WAR-KOY-MAYM,Makonkonday MCHP,5,-13.012115999999999,8.362433
VCEMzMp0cwm,TON-MAY-MAKP,Makonkorie CHP,5,-11.815190000000001,8.558765
e18J7GRFIkA,TON-SIM-MAAM,Makonthanday MCHP,5,-11.808765,8.951277
PZUaM2QzpCP,PUJ-GAL-MAKP,Makorma CHP,5,-11.642548999999999,7.395071
Sfjpk35IXcA,TON-TAN-MAKP,Makrugbeh CHP,5,-11.811774,8.648425
dkAspqRkWcY,BOM-BOM-MAKP,Makump CHP,5,-12.039240000000001,8.805738
bJc5oN4TAZF,TON-YMB-MAKM,Makundu MCHP,5,-12.574459,8.361920999999999
nSjOb9Je7qO,PLT-BAK-MALP,Malal CHP,5,-12.7345,8.8474
K4WtVIkLY0I,WAU-WE3-MALM,Malama CHP,5,-13.2542,8.4506
VUukaUMkhqx,WAR-KOY-MALP,Malambay CHP,5,-13.02261,8.313996999999999
cilBgmAsjQ0,PLT-KAM-MALP,Malap CHP,5,-12.96147,8.608359
tfTAwWp8VdG,PLT-MAK-MELC,Malekuray CHC,5,-12.639768,8.802373
rGudURv97p2,KAI-YAW-MALP,Malema (Yawei) CHP,5,-10.838237,8.357804999999999
SsT4icuKRBv,PUJ-SOR-MALM,Malema 1 MCHP,5,-11.407910000000001,7.070525
pNM1qw90AS4,PUJ-SOR-MAEM,Malema 2 MCHP,5,-11.387729,7.146230999999999
onZwZ4GO0nJ,PLT-KOY-MALM,Malenki MCHP,5,-12.85622,8.504969
LWt3m8u1HYz,TON-KHR-MALM,Malone MCHP,5,-11.9229,8.668700000000001
lXdUvbOsSLN,KAR-SAT-MALM,Malontho MCHP,5,-12.208057,9.234658
LYGgJ7NgGmj,WAR-YOR-MB,Mama Beach MCHP,5,-13.116150000000001,8.202936
qI2WuUMpMXq,BOM-GBE-MAMM,Mamaka (Gbendembu) MCHP,5,-12.334650000000002,9.021744
ExiFUc6Go9U,TON-YMM-MAMM,Mamaka (Yoni Mamala) MCHP,5,-12.284467999999999,8.513200000000001
SFhp8KUzM0H,PLT-MAS-MAMM,Mamaligie MCHP,5,-12.598383,8.496737999999999
u8ksr9hLaJk,PLT-KAF-MAMM,Mamankie MCHP,5,-13.144990000000002,8.56803
fdaIFj331pb,TON-KHM-MAOM,Mamanso Kafla MCHP,5,-12.141593,8.493272
IE6hIGv9O0g,TON-KUF-MAMP,Mamanso Sanka CHP,5,-11.548919,8.719154
csJ4rFkpNhs,BOO-KAK-MLSH,Mamasa Life Saving Hospital,5,-11.710873999999999,7.9427319999999995
ggK9JKewLej,BOM-GBE-MABM,Mambala MCHP,5,-12.048305,9.180624
B87lZjjnG8d,BOM-MAG-MAMM,Mambiama MCHP,5,-12.093199,9.28334
Hjcwalht4p0,WAR-YOR-MAMP,Mambo CHP,5,-13.239434,8.377350999999999
G0InzYlrkED,KAM-MAM-MAMC,Mambolo (Kambia) CHC,5,-13.028495,8.906653
n8dwF6zMnoW,BOO-BON-MAMC,Mamboma (Bongor) CHP,5,-11.66394,7.840420000000001
bfezZ95kiY0,KAI-PEB-MAMP,Mamboma (Peje Bongre) CHP,5,-10.810872,8.090288
dNwNyVLB82S,BON-BUM-MAAP,Mammy CHP,5,-11.987407,7.494693
qTZCJjlWnev,KOI-WWY-MAMM,Mamudia Koro MCHP,5,-11.524847999999999,9.635242
ndF2ZolG1l8,TON-KHU-MAMM,Mamuntha MCHP,5,-12.017512,8.632181
r9FDvsUFNYn,PLT-MAR-MASM,Mamusa MCHP,5,-12.621550000000001,8.700913
TY9DU2PSQka,PLT-KAM-MANP,Mana 2 CHP,5,-12.96926,8.70777
MoAoHzOjuqc,KAR-SAT-MAKM,Manack MCHP,5,-12.326972,9.182808
ebtZlQGEsFn,TON-YMM-MANM,Mananie MCHP,5,-12.08173,8.488560000000001
rm9bubzf1TZ,PUJ-KPN-MANM,Mandeima MCHP,5,-11.747060000000001,7.442950000000001
nMmzHcVgfFD,KOI-KAM-MANM,Mandia MCHP,5,-11.851777,9.977067
M76QiBE1dz0,BON-SOG-MANP,Mandu CHP,5,-12.09552,7.455902999999999
xZGIcIQaBm9,BOM-MAR-MANM,Manewa MCHP,5,-12.141660000000002,8.703040000000001
RAA9U2styxu,KOI-NIE-MANM,Mangae MCHP,5,-11.394150000000002,8.752974
XtTqhQJXUlL,BOM-MAK-MANM,Mangay Loko MCHP,5,-12.0882,8.9213
HjE0lZZKw7U,TON-TAN-MANM,Mangaybana MCHP,5,-11.952103,8.58197
w2LbFKe5isP,PLT-MAR-MAAC,Mange Acre CHC,5,-12.551373,8.680632
YHxgBwUgtfL,KAM-SAM-MABM,Mange Bissan MCHP,5,-12.977490000000001,9.042966
LviDsqG7NCX,PLT-BUR-MANC,Mange CHC,5,-12.856710000000001,8.924386
vcikODc46eu,BON-SIT-MANM,Mania MCHP,5,-12.5326,7.3963
a8CMTVYwkJ0,BOM-MAG-MANM,Manjaka MCHP,5,-12.002051,9.229306
kt8HBONbwlN,KON-SOA-MANM,Manjama CHC,5,-10.6971,8.610138
UT1wbtrNpOk,MOY-KOR-MANM,Manjeihun MCHP,5,-12.2155,8.08891
SzgQCWRmvCT,BOO-BOC-MANC,Manjiama CHC,5,-11.728505,7.940131
n1Ffe1T27m2,BOM-BIR-MANM,Manjoro MCHP,5,-11.9738,9.268434
Xsj8ziPinp8,FAL-DES-MANM,Manna MCHP,5,-11.4945,9.753300000000001
JfDGvOiXNgy,MOY-DAS-MANC,Mano (Dasse) CHC,5,-12.089077999999999,8.040645999999999
Y03RXYny2FA,PUJ-MAS-MANC,Mano Gbongema CHC,5,-11.754890000000001,7.1552679999999995
KMeBbb5NwqR,KEN-TUN-MANP,Mano Ngiebla CHP,5,-11.099872999999999,7.523810000000001
BuUjY5xf2HW,WAU-CE2-MARL,Mano River Countries Clinic,5,-13.234527,8.490046999999999
shJl21cKmEL,BOO-BAR-MAYM,Mano Yorgbo MCHP,5,-11.869090000000002,7.558374
Kd6JXhtVSGR,BOO-JAI-MANP,Mano-Jaiama CHP,5,-11.613610000000001,7.7490429999999995
GZsN5fV2mjH,KAI-NJA-MANP,Mano-Menima CHP,5,-10.995280000000001,7.953761
uC8QuZyvNn9,KAI-LUA-MANP,Mano-Sewalu CHP,5,-10.49261,8.334438
KNymXdlMO4e,BOM-BOS-MANL,Manonkoh Clinic,5,-12.04414,8.779052
VmtNxnQlWgs,KAI-PEB-MANC,Manowa CHC,5,-10.751700000000001,8.1697
sPW3kqiHM35,TON-YEL-MANC,Manowo CHC,5,-11.869890000000002,8.371572
xiY0oN7DBEe,FAL-NEY-MAAP,Mansofinia CHP,5,-11.0375,9.077968
MhvrcYWDeUh,TON-MAS-MANP,Mansumana CHP,5,-11.98806,8.474014
emtAILh0aQB,KON-NIO-MANM,Mansundu (Nimikoro) MCHP,5,-11.064532999999999,8.684695
rozrkkZL6Cj,KON-SAN-MAUM,Mansundu (Sandor) MCHP,5,-11.066844999999999,8.791998
CNo615voPvt,KAR-BUY-MANM,Manumtheneh MCHP,5,-12.408691,8.906088
nYN6sniGW8V,BOM-PAK-MAPC,Mapaki CHC,5,-11.907658999999999,8.78827
W7i2HuTZGIr,TON-KUB-MAPM,Mapamurie MCHP,5,-11.567347999999999,8.565798
tXbtzfeqJTM,PLT-MAF-MAPM,Mapawn MCHP,5,-12.824160000000001,8.710747999999999
